"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.3139,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.2673,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.298,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.3416,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.3758,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.3219,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3132,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.419,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.4592,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.4233,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2644,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0731,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.96061,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0014,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.0429,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.0502,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.0929,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1163,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2306,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.4383,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.6587,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.7953,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.8192,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.8257,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.8997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.9165,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.7983,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.4428,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0618,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.92973,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.96481,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0819,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.2679,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.4089,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4912,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.4872,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.6045,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.8207,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9869,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.1081,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.094,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.1898,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2726,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.3354,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2109,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.2538,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4166,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.345,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.2358,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.1082,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.8853,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.6602,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.4222,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.2815,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.1562,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.0229,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.84871,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.61485,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.38001,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.21098,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.11404,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.0937,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.2496,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.41068,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.25513,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.97682,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.0822,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.3447,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.47168,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.39351,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.30215,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.34315,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.37601,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.40209,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.5869,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.84788,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.2212,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.5458,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.7517,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.8943,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.1136,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.3267,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.2561,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.962,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.5259,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2076,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.94335,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.58088,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.33722,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.19559,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.0939,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.95612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.82143,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.81664,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.87702,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.77877,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.6302,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.39084,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.13024,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.04677,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.17647,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.09043,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.78563,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.41238,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.13785,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.10551,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.99258,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.03526,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.23154,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.16051,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",96.58598,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",96.13445,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.02143,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",96.1997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",96.3343,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",96.23117,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.0611,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",95.77326,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",95.6515,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",95.80219,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.02785,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.28316,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.7252,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.09957,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.42921,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.5297,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.53475,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.54739,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",97.38667,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",97.34743,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.39552,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.56567,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.941,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.59315,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.31731,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.75237,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.59457,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.12789,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.69225,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.51575,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.4332,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.33846,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.40485,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.8214,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.42295,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.77015,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.81671,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.72768,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.63984,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.66792,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0477,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6665,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.2904,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.6622,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.7332,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.5943,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.2673,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.9268,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.7024,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5236,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4811,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.455,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.1566,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.84425,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.79422,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.86845,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.97825,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.95485,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.71551,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.50754,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.26498,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.09249,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.06643,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.40749,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.0102,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5707,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.9496,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.1632,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3352,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3179,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2373,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.2068,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2704,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3222,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.5673,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7804,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.833,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8114,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.7428,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.6179,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.5139,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.3612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.1023,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8722,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7886,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.823,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.8018,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.7859,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.5947,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3744,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2371,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2055,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.35,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.324,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.82605,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.98466,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.60777,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.81766,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.40015,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.70515,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.82938,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.73218,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.38711,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.18256,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.41171,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.78757,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2895,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.8978,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.6157,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.4401,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",103.0305,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.4286,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.06184,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.09274,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.03054,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.82677,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-05",98.53972,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-06",98.03251,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.26017,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-08",96.60827,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-09",95.97951,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-10",95.27705,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-11",94.86473,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1974-12",94.75237,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-01",94.83945,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-02",95.0276,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-03",95.30197,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-04",95.71172,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-05",96.09565,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-06",96.51525,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-07",97.03941,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-08",97.49336,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-09",97.94597,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.42432,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.62971,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.47074,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.02648,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-02",97.70544,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-03",97.50982,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-04",97.35658,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-05",97.27303,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-06",97.21291,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-07",97.14002,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-08",97.08825,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-09",97.06591,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-10",97.10755,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-11",97.29628,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1976-12",97.72208,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-01",98.29313,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-02",98.64716,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-03",98.76034,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-04",98.76189,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-05",98.82088,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-06",99.14465,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-07",99.75127,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.3144,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.905,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.5973,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-11",102.2148,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1977-12",102.818,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-01",103.4246,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-02",103.7426,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-03",103.7446,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-04",103.5176,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-05",103.2617,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-06",103.0107,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-07",102.72,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-08",102.5172,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-09",102.3186,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-10",102.0322,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-11",101.756,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1978-12",101.3903,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.9139,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.5812,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.387,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.231,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.1115,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.94476,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.68433,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.48772,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.3026,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.06336,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-11",98.87629,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1979-12",98.75305,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.6292,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.48745,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-03",98.31288,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-04",98.0662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.85826,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-06",97.69104,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.49699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.30627,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-09",97.10368,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.85073,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.68831,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.6839,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.82539,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.02556,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.31763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-04",97.65519,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-05",97.78862,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.60188,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.14763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.66541,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.19299,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-10",95.71151,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-11",95.4493,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-12",95.52044,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-01",95.84995,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.10251,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.19592,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.21704,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.15987,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.07296,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-07",95.94801,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-08",95.80677,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-09",95.65747,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-10",95.46742,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.31236,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-12",95.22932,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-01",95.20318,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-02",95.08103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-03",94.76699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-04",94.3443,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-05",94.05224,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-06",94.03448,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-07",94.29409,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-08",94.54263,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-09",94.78345,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-10",95.06316,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-11",95.23078,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-12",95.33233,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-01",95.4432,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-02",95.56662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-03",95.69136,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-04",95.83687,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-05",95.92857,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-06",95.98942,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-07",96.04832,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-08",96.07918,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-09",96.1106,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-10",96.19503,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-11",96.37737,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-12",96.77906,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-01",97.4158,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-02",97.79582,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-03",97.9183,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-04",97.92702,
